post_id,date,platform,content_type,campaign,followers,impressions,likes,comments,shares,saves,clicks,new_followers,engagement_rate
1914,2024-02-27,Facebook,Story,NewSeason,1999186,436766,55943,5555,4328,3656,30228,63,15.0712
1915,2024-01-11,TikTok,Story,NBA_Playoffs,3573633,423599,38913,5214,808,1189,15614,426,10.6079
1916,2024-06-05,Facebook,Video,NBA_Playoffs,1757049,310669,26563,3410,421,1841,15032,226,9.7834
1917,2024-04-29,Facebook,Post,NBA_Playoffs,1808929,213180,12133,1470,136,547,5602,4,6.4448
1918,2024-02-27,YouTube,Video,Merchandise,2938518,102188,8854,1288,422,197,4920,202,10.3378
1919,2024-03-26,Twitter,Story,NewSeason,341511,485352,26235,3890,664,2806,35241,312,6.3436
1920,2024-08-24,Instagram,Story,FanEngagement,1133658,4839,265,24,3,24,215,302,6.0343
1921,2024-04-20,Facebook,Video,Merchandise,1348494,142936,9756,1630,835,822,2024,247,8.55
1922,2024-11-20,YouTube,Story,Summer2024,1221674,76601,9007,1185,467,709,4709,243,13.915
1923,2024-10-21,Twitter,Reel,NewSeason,3423105,108314,4747,503,471,494,7099,94,5.2819
1924,2024-12-21,Facebook,Video,NewSeason,1805035,91382,6807,450,575,171,2144,195,8.5706
1925,2024-12-18,YouTube,Reel,Summer2024,3210107,113780,3019,156,178,195,6337,28,2.9469
1926,2024-10-31,Twitter,Video,Summer2024,2822038,409647,50392,5474,4143,4643,6105,184,14.649
1927,2024-10-25,Twitter,Reel,Merchandise,271533,6230,399,48,15,10,278,69,7.4157
1928,2024-01-14,Facebook,Post,Summer2024,3880460,114344,11433,725,888,268,4757,82,11.4094
1929,2024-10-03,Instagram,Video,NBA_Playoffs,3203331,297941,7556,955,677,646,13315,95,3.0838
1930,2024-06-10,Instagram,Video,NewSeason,2353170,390798,28519,1904,1558,2194,18875,493,8.1835
1931,2024-08-20,Instagram,Reel,Summer2024,2164490,161638,8378,486,821,858,10210,150,5.9918
1932,2024-03-14,Twitter,Image,NewSeason,788823,340710,24412,1748,641,2713,9843,42,7.8662
1933,2024-05-19,Twitter,Video,Merchandise,2569288,389973,49537,8405,2610,1883,20743,106,15.5272
1934,2024-06-10,Twitter,Reel,NewSeason,801661,118780,16627,2004,284,1106,7991,368,15.9244
1935,2024-05-18,YouTube,Video,NBA_Playoffs,2903620,434670,47798,6579,1986,2783,8345,54,12.9668
1936,2024-10-01,YouTube,Video,NewSeason,4887490,484491,62696,4740,3052,6776,38534,359,14.5489
1937,2024-07-30,Facebook,Post,Merchandise,2151605,252117,23265,3924,2134,1660,9956,109,11.6307
1938,2024-01-05,TikTok,Reel,Summer2024,4205980,276523,15208,1801,184,1443,11249,336,6.2176
1939,2024-02-26,YouTube,Video,Merchandise,4807336,18054,1512,216,92,43,560,25,10.0809
1940,2024-04-13,TikTok,Post,Merchandise,3307042,319730,46377,6668,3943,4570,25122,142,17.8238
1941,2024-08-11,YouTube,Story,Merchandise,2278439,236430,33760,1885,816,1431,18342,210,15.4215
1942,2024-04-05,Facebook,Story,FanEngagement,1251800,375559,49287,3707,4919,1968,22863,351,15.4205
1943,2024-06-17,Twitter,Video,NewSeason,22499,461665,21724,1795,336,473,21388,127,5.1672
1944,2024-05-02,Facebook,Reel,FanEngagement,4990683,59316,5906,298,336,571,2952,46,11.0257
1945,2024-07-26,Instagram,Story,Summer2024,32230,13133,1252,223,22,96,812,77,11.3988
1946,2024-04-13,Twitter,Image,FanEngagement,3841465,390107,49979,7546,4750,3884,16457,366,15.9636
1947,2024-01-05,YouTube,Video,FanEngagement,4554755,417891,48181,4578,4770,5545,31758,443,13.7665
1948,2024-05-12,YouTube,Reel,FanEngagement,3269040,129421,3272,174,208,340,6634,141,2.8233
1949,2024-03-01,Twitter,Image,FanEngagement,821858,380066,48859,9428,851,1446,27276,162,15.5599
1950,2024-11-26,Instagram,Post,Merchandise,3108584,365014,19596,2453,1534,2278,11546,498,6.4608
1951,2024-12-06,Instagram,Image,NewSeason,110984,36868,2477,244,78,151,446,164,7.5919
1952,2024-11-01,TikTok,Post,Merchandise,2110363,149574,14308,2226,1254,904,3048,27,11.8924
1953,2024-03-11,Instagram,Video,Merchandise,2249729,463020,48022,2516,1082,4658,34132,352,11.1485
1954,2024-11-30,YouTube,Image,NBA_Playoffs,1876399,270137,21091,3972,759,424,20872,200,9.5589
1955,2024-06-26,Twitter,Video,Merchandise,4210990,466170,13567,1211,532,455,12082,467,3.2842
1956,2024-06-08,Facebook,Image,FanEngagement,1350243,499616,70431,7160,3584,1467,8045,317,16.2475
1957,2024-10-09,Instagram,Post,NBA_Playoffs,2795148,57194,5225,799,493,432,3719,498,11.3946
1958,2024-01-10,Facebook,Story,Merchandise,2416395,349944,46408,5088,4153,1210,18236,112,15.9023
1959,2024-07-28,Instagram,Story,FanEngagement,207397,29197,907,121,51,59,352,370,3.6956
1960,2024-10-17,Twitter,Image,NBA_Playoffs,3593745,36989,2426,166,167,112,1748,191,7.459
1961,2024-08-10,Instagram,Reel,FanEngagement,2737155,118644,17113,2837,1296,2008,3333,195,17.9074
1962,2024-03-14,Instagram,Story,NBA_Playoffs,3699360,220656,32742,5822,1210,3356,2595,318,18.0253
1963,2024-01-04,Instagram,Story,NBA_Playoffs,3079819,262735,29818,5062,2936,3470,8312,432,14.3932
1964,2024-06-28,Twitter,Story,NBA_Playoffs,4693647,222173,6842,1367,397,248,7164,51,3.8736
1965,2024-07-20,Twitter,Reel,NBA_Playoffs,3810569,2988,257,45,18,15,103,357,10.7095
1966,2024-05-21,TikTok,Image,NBA_Playoffs,652470,486804,49061,5705,4896,5162,19929,438,12.2559
1967,2024-08-30,Facebook,Post,NewSeason,3928163,436090,13286,982,204,541,4820,211,3.3186
1968,2024-09-13,Instagram,Post,NewSeason,4754808,254426,37946,7438,808,1947,7386,107,18.1554
1969,2024-08-02,Facebook,Video,NewSeason,3184280,288144,11470,763,204,1136,11611,129,4.3162
1970,2024-07-01,YouTube,Story,NBA_Playoffs,2164009,302377,36930,1941,1697,3290,19978,329,13.4164
1971,2024-12-09,Instagram,Video,Summer2024,4146067,406856,18480,2449,1068,1226,4140,342,5.4066
1972,2024-04-25,TikTok,Image,NewSeason,2840007,356031,34278,3192,3040,2408,8015,33,11.3782
1973,2024-10-27,YouTube,Post,NewSeason,3531331,282458,6501,720,216,633,9691,50,2.633
1974,2024-02-16,Instagram,Video,NBA_Playoffs,1360547,428387,57472,5554,3970,2752,28337,95,15.6391
1975,2024-12-28,Twitter,Video,Summer2024,3377594,27716,1674,270,96,34,2112,254,7.3604
1976,2024-07-16,Twitter,Video,Merchandise,453517,31646,1466,87,106,44,1306,423,5.2424
1977,2024-01-26,YouTube,Post,Merchandise,682614,47905,5987,328,66,298,3620,416,13.3201
1978,2024-12-19,Instagram,Image,Summer2024,4173953,392925,12910,2238,1014,974,5183,383,4.1133
1979,2024-06-30,Instagram,Reel,NBA_Playoffs,437219,379409,32611,2112,2228,3409,20688,420,9.7391
1980,2024-01-05,YouTube,Story,NewSeason,1020662,41391,1936,223,58,141,2459,11,5.3562
1981,2024-09-27,TikTok,Image,Merchandise,3731526,274985,32120,3878,2574,2565,3832,116,14.0269
1982,2024-02-24,TikTok,Video,FanEngagement,3589855,15412,1415,179,113,94,1054,66,11.0758
1983,2024-11-20,Twitter,Post,Merchandise,3232880,132761,10958,1821,637,750,9110,20,10.1054
1984,2024-02-24,TikTok,Reel,Merchandise,68503,96452,11938,1576,843,1093,3437,180,14.8851
1985,2024-01-08,TikTok,Post,Summer2024,1433684,342485,18287,3295,502,1770,8538,202,6.4482
1986,2024-07-19,Twitter,Image,Summer2024,4918008,20949,2568,276,180,149,726,233,14.4351
1987,2024-01-11,Facebook,Reel,FanEngagement,3272611,420874,32627,4972,520,2674,7696,295,9.0571
1988,2024-06-13,Facebook,Image,Summer2024,470691,386771,13539,1502,498,467,5835,245,4.0176
1989,2024-07-05,Instagram,Image,NBA_Playoffs,399404,494363,71261,10497,5630,7787,10360,434,17.6769
1990,2024-10-02,Twitter,Video,Merchandise,1873373,303979,11491,1508,417,305,3541,154,4.4135
1991,2024-02-08,Instagram,Reel,Merchandise,139774,166880,21954,1251,418,2440,6073,368,14.1557
1992,2024-12-23,Facebook,Post,FanEngagement,2449421,212959,23996,2081,1682,2725,14987,119,13.0349
1993,2024-02-17,Facebook,Post,Summer2024,36342,171840,3818,258,299,424,6777,393,2.546
1994,2024-10-26,Twitter,Reel,Merchandise,3570849,449540,65044,6374,2095,3492,27921,468,16.3529
1995,2024-02-09,Instagram,Image,Merchandise,3776821,476847,40078,6856,884,3175,30306,254,10.028
1996,2024-07-04,YouTube,Video,NewSeason,2187660,82141,5661,1080,79,493,4263,82,8.3028
1997,2024-03-19,Twitter,Reel,Summer2024,2489972,413492,24004,3930,2060,1367,12244,395,7.2538
1998,2024-01-19,TikTok,Reel,NBA_Playoffs,3013986,34899,2701,146,76,277,1482,185,8.3756
1999,2024-09-29,TikTok,Story,FanEngagement,1938374,253263,26946,1594,506,1395,19883,271,11.4687
2000,2024-05-31,Instagram,Image,FanEngagement,621495,441683,26157,4629,1922,2280,16268,82,7.4053
2001,2024-05-12,YouTube,Image,NewSeason,3318695,360268,31937,6297,2887,1232,16620,153,11.414
2002,2024-08-07,Instagram,Reel,FanEngagement,2112786,72359,1543,228,67,62,3145,34,2.5401
2003,2024-10-07,Twitter,Story,NBA_Playoffs,3372881,250502,18608,1316,1197,777,11781,369,8.4315
2004,2024-01-27,YouTube,Reel,Merchandise,3419440,470720,50525,2755,1702,5651,21950,201,11.6804
2005,2024-01-30,YouTube,Image,NBA_Playoffs,2816902,410034,27950,2384,294,2762,23827,483,7.4696
2006,2024-04-12,YouTube,Image,FanEngagement,4856186,220215,25652,4964,1012,2703,8816,131,14.3623
2007,2024-12-15,Instagram,Story,NBA_Playoffs,2708355,216741,17020,2731,936,1841,9750,173,9.5446
2008,2024-08-11,Facebook,Story,NBA_Playoffs,655708,308597,34433,1864,2920,2503,6264,92,12.7082
2009,2024-03-07,TikTok,Image,FanEngagement,3830521,383018,17929,1056,463,2050,7777,52,5.0776
2010,2024-07-08,Instagram,Video,FanEngagement,4121221,224308,22178,4331,434,808,14481,80,12.0116
2011,2024-02-28,YouTube,Post,NewSeason,2433889,141616,18244,2018,1091,423,3158,53,15.0781
2012,2024-04-16,TikTok,Post,Summer2024,4913259,450041,56183,4386,5105,5319,35842,291,14.5929
2013,2024-05-16,YouTube,Video,Summer2024,1556731,356786,25573,3179,433,1591,4199,36,8.18
2014,2024-04-20,TikTok,Reel,Summer2024,684318,210747,29525,3449,2364,3212,12216,481,16.768
2015,2024-04-11,Instagram,Story,Merchandise,1760522,97862,7214,857,236,346,4935,436,8.4885
2016,2024-10-15,Instagram,Reel,NBA_Playoffs,2347377,411265,31942,6287,2952,655,10512,288,10.0133
2017,2024-05-13,Instagram,Reel,NewSeason,520577,82932,11156,1588,726,1323,2716,357,16.2422
2018,2024-04-25,YouTube,Image,Merchandise,1077203,243230,27021,5368,1469,2002,3913,458,13.9202
2019,2024-04-23,YouTube,Video,FanEngagement,2929752,342949,8988,1763,545,565,6440,220,3.2938
2020,2024-11-26,TikTok,Reel,FanEngagement,2787700,433046,18323,3288,1095,922,33953,301,5.2433
2021,2024-11-16,TikTok,Story,Merchandise,4928946,196892,4536,718,251,338,6122,1,2.7959
2022,2024-07-30,TikTok,Reel,NewSeason,192036,89943,2320,119,172,70,6942,432,2.9029
2023,2024-03-25,Twitter,Post,Summer2024,1571713,405565,12210,1290,1028,609,27160,317,3.5822
2024,2024-10-04,Instagram,Story,NewSeason,4811826,480130,11761,985,1068,645,11268,105,2.8771
2025,2024-05-05,Twitter,Video,NBA_Playoffs,3009102,36250,916,157,83,92,1235,498,3.189
2026,2024-04-25,Instagram,Video,Merchandise,2842368,149729,9389,1480,852,400,5740,258,7.8281
2027,2024-12-21,YouTube,Post,NewSeason,1756099,328041,14818,2465,405,536,22794,201,5.392
2028,2024-03-08,Twitter,Post,FanEngagement,70754,426640,38338,3911,2959,2830,23532,62,10.5963
2029,2024-02-16,Twitter,Story,NewSeason,1366373,462218,44082,5142,1763,3519,14751,447,11.0309
2030,2024-03-09,YouTube,Post,Merchandise,483468,62815,2421,472,111,66,2649,301,4.7823
2031,2024-02-03,Facebook,Story,NBA_Playoffs,134885,202290,8838,1469,301,258,4899,229,5.244
2032,2024-10-27,Facebook,Post,Summer2024,1120979,95797,6841,420,209,466,2514,205,7.7977
2033,2024-08-30,Twitter,Reel,NewSeason,2681787,80243,8570,1082,793,387,1380,463,13.0167
2034,2024-08-05,Twitter,Video,Merchandise,1020538,236179,29551,2490,307,2343,13270,450,13.6964
2035,2024-03-11,YouTube,Story,NewSeason,2278968,33025,1480,230,23,131,2318,181,5.2475
2036,2024-05-18,Instagram,Story,Summer2024,1770632,378380,45536,2962,3077,2274,21428,25,13.6305
2037,2024-10-29,YouTube,Reel,FanEngagement,3877110,335344,12795,1534,1249,734,20753,440,4.6454
2038,2024-09-13,Twitter,Image,Summer2024,4583940,124871,13993,1233,1144,729,9393,405,13.1095
2039,2024-01-04,Instagram,Post,NBA_Playoffs,2547647,405572,36726,4550,1793,3063,27605,101,10.6193
2040,2024-10-28,Twitter,Image,NBA_Playoffs,4955652,293652,22288,1432,1973,2546,6347,239,8.7495
2041,2024-05-20,YouTube,Story,FanEngagement,490919,464166,40646,5913,3280,2273,21774,98,10.7373
2042,2024-12-24,YouTube,Image,NewSeason,3677861,373559,46017,3232,3725,1003,17017,203,14.1809
2043,2024-03-27,TikTok,Image,Merchandise,3050137,160983,22556,4045,1520,1170,5815,402,17.4683
2044,2024-10-11,YouTube,Reel,NBA_Playoffs,1343989,91499,4013,411,312,294,3173,407,5.176
2045,2024-08-16,TikTok,Image,NewSeason,1453707,290653,21349,2953,697,811,3165,435,8.601
2046,2024-05-20,Twitter,Image,NBA_Playoffs,741398,151718,14271,1088,157,304,8974,213,10.2269
2047,2024-01-21,TikTok,Image,FanEngagement,1137251,215910,15503,1385,1314,841,14841,492,8.4304
2048,2024-04-09,YouTube,Story,FanEngagement,1562828,35997,2953,273,39,270,1908,25,9.0702
2049,2024-05-05,Instagram,Post,NBA_Playoffs,3119955,401039,18489,2641,408,920,17027,44,5.3705
2050,2024-01-03,YouTube,Image,FanEngagement,402393,221133,32166,6103,737,2206,2788,204,17.6392
2051,2024-12-16,Facebook,Reel,Summer2024,3516314,436658,56447,6835,2779,1861,12967,362,15.1288
2052,2024-01-08,YouTube,Story,Summer2024,4811999,171689,8528,648,293,247,11645,337,5.5152
2053,2024-04-15,Twitter,Image,Summer2024,1672851,413352,30318,1572,2859,2477,12325,47,8.4066
2054,2024-04-12,TikTok,Story,NBA_Playoffs,841661,204994,13399,2478,480,1494,4871,91,7.9793
2055,2024-09-24,TikTok,Reel,FanEngagement,3046778,250880,36034,6635,2799,2241,14671,404,18.1234
2056,2024-04-02,Facebook,Post,NewSeason,387511,430281,24124,2757,392,1273,14548,261,6.3384
2057,2024-02-14,YouTube,Reel,Summer2024,4157447,325913,32596,2552,1205,1247,23385,146,11.1542
2058,2024-06-06,YouTube,Image,FanEngagement,2246475,405485,22200,3669,558,1040,16214,171,6.5174
2059,2024-10-20,Twitter,Post,FanEngagement,2153527,236214,22236,4438,553,2388,15138,189,11.5264
2060,2024-08-02,Twitter,Reel,NBA_Playoffs,4702687,298701,7584,1162,193,542,18333,136,2.9926
2061,2024-10-31,Instagram,Video,Summer2024,2852929,120084,10220,1027,916,696,9132,89,10.1287
2062,2024-04-30,Instagram,Reel,NewSeason,2705151,410065,39651,2077,3244,3098,10426,273,10.967
2063,2024-01-26,Instagram,Story,FanEngagement,2566216,257234,33449,4858,2553,1651,10776,489,15.8844
2064,2024-04-18,YouTube,Story,NewSeason,3843899,27858,1991,211,117,129,1549,438,8.3244
2065,2024-07-31,Facebook,Reel,NewSeason,3930448,69877,7569,818,234,570,4656,493,12.3374
2066,2024-12-21,Instagram,Story,NewSeason,740881,273350,18713,2388,1212,437,3877,231,8.1628
2067,2024-02-26,TikTok,Image,Merchandise,103054,408408,35618,3568,2592,3026,28030,197,10.2295
2068,2024-07-05,Instagram,Story,NBA_Playoffs,3465246,395735,53305,2931,4847,2280,10826,136,15.4353
2069,2024-05-05,TikTok,Post,Merchandise,1782295,15181,1085,159,75,24,581,358,8.6885
2070,2024-04-03,Instagram,Post,NBA_Playoffs,1548554,221531,16247,2902,1494,1368,14250,314,9.3183
2071,2024-09-17,Instagram,Post,FanEngagement,4263583,226919,14246,1785,564,1136,15396,198,7.3132
2072,2024-07-31,TikTok,Image,Merchandise,1724214,160740,17418,1312,981,1424,11146,387,12.2627
2073,2024-06-10,TikTok,Reel,Summer2024,2716608,445680,10182,1533,379,344,30302,355,2.7136
2074,2024-11-27,TikTok,Video,NewSeason,4716297,222557,26584,4379,1569,1598,13493,15,14.6174
2075,2024-04-05,TikTok,Reel,NBA_Playoffs,523317,400788,11648,1915,722,1353,29154,7,3.5642
2076,2024-10-24,TikTok,Image,Merchandise,1497395,402991,51908,9130,893,6204,27060,476,15.3678
2077,2024-10-14,Twitter,Reel,Summer2024,1301161,220508,24545,4782,1945,2387,5807,46,14.1818
2078,2024-08-04,TikTok,Video,Merchandise,2593363,321206,17381,1925,630,400,19355,302,6.2066
2079,2024-12-11,YouTube,Image,Summer2024,2001500,172355,10224,2028,655,224,5129,396,7.4886
2080,2024-08-18,YouTube,Post,FanEngagement,234680,200429,19611,1167,796,1448,4667,188,10.7639
2081,2024-03-24,Facebook,Post,Merchandise,2287963,122634,11402,1446,910,979,3332,27,11.2187
2082,2024-10-02,Twitter,Video,FanEngagement,946554,218204,17738,3175,186,1479,16751,138,9.6694
2083,2024-11-26,Twitter,Video,NewSeason,4436701,305033,40349,6608,3748,1222,16939,129,16.6228
2084,2024-02-17,YouTube,Image,Merchandise,2766224,1772,81,9,1,5,133,500,5.1354
2085,2024-01-22,Twitter,Reel,NewSeason,3753555,462287,12125,662,807,280,25353,443,2.9406
2086,2024-07-24,Instagram,Reel,NBA_Playoffs,1270158,278186,11552,2216,687,983,17783,426,5.1962
2087,2024-01-16,Facebook,Post,NewSeason,171401,240936,9432,1189,586,508,11937,328,4.6514
2088,2024-02-08,TikTok,Story,Summer2024,3524393,284030,5761,1097,412,529,20427,197,2.5596
2089,2024-07-26,Instagram,Image,FanEngagement,3297605,70432,1551,85,34,33,3785,233,2.3711
2090,2024-04-09,Instagram,Image,FanEngagement,2229311,148120,8148,805,517,676,3387,129,6.3935
2091,2024-01-04,Facebook,Post,FanEngagement,691347,94660,2027,328,168,229,1891,83,2.6653
2092,2024-11-01,Facebook,Image,FanEngagement,165754,308005,9764,1844,938,642,8440,93,4.0733
2093,2024-08-19,YouTube,Story,Merchandise,3407965,432446,54543,8488,1772,3145,27362,0,14.9852
2094,2024-07-11,Twitter,Story,NBA_Playoffs,2679633,70708,9176,1685,346,506,1807,391,15.8497
2095,2024-02-10,TikTok,Story,Merchandise,4479353,428374,33049,3472,3131,2907,33397,447,9.2564
2096,2024-10-06,TikTok,Story,Merchandise,1242036,63315,4165,656,210,290,2927,141,7.946
2097,2024-04-11,TikTok,Reel,NBA_Playoffs,1076805,122016,9227,988,762,742,6557,270,8.9964
2098,2024-02-07,TikTok,Story,Merchandise,1095047,196471,18781,2536,1006,2087,14169,463,11.362
2099,2024-05-11,Twitter,Image,Summer2024,1570241,318106,28049,2178,2707,2142,6049,196,10.3532
2100,2024-08-20,TikTok,Reel,Summer2024,4784761,306873,22421,1757,919,1816,15742,455,8.1783
2101,2024-11-04,YouTube,Image,Merchandise,4608312,130996,6286,1022,478,669,4976,263,5.9437
2102,2024-11-08,TikTok,Reel,FanEngagement,1581111,196123,27286,3139,1012,1219,9171,25,16.0292
2103,2024-05-06,YouTube,Story,Merchandise,812333,172636,7944,1026,214,766,2749,64,5.3199
2104,2024-01-03,TikTok,Video,Summer2024,567830,152830,8967,1325,620,597,5795,430,7.14
2105,2024-11-29,YouTube,Video,NewSeason,1912778,448168,10930,1012,1029,295,13909,8,2.8942
2106,2024-09-10,Twitter,Post,Merchandise,2706074,80852,11088,1957,579,258,4277,222,16.8505
2107,2024-03-22,Facebook,Reel,NewSeason,1146088,156635,21633,2150,2104,1836,2176,93,16.527
2108,2024-01-16,Twitter,Story,NBA_Playoffs,4793416,489892,40652,4634,2633,4066,26242,133,9.7815
2109,2024-03-05,YouTube,Post,FanEngagement,4777959,493917,72595,12088,6744,8558,6113,438,18.5106
2110,2024-03-08,Facebook,Reel,Merchandise,46187,45656,3725,389,247,75,2424,209,9.5519
2111,2024-10-19,Instagram,Post,FanEngagement,2805130,252811,10082,1660,931,848,16176,434,5.0128
2112,2024-06-06,Instagram,Story,NBA_Playoffs,4126730,136071,4853,361,147,132,3210,338,3.9399
2113,2024-02-19,YouTube,Story,FanEngagement,116809,28173,2380,296,161,65,2235,179,10.0699
2114,2024-02-14,Instagram,Image,FanEngagement,4838472,400400,42531,8289,986,2269,21437,427,12.9386
2115,2024-10-29,YouTube,Post,Summer2024,1673259,271341,22509,1834,306,1121,6205,150,9.0841
2116,2024-05-26,Facebook,Story,FanEngagement,4623316,320256,6408,580,312,412,24696,212,2.2794
2117,2024-02-03,Twitter,Image,NewSeason,53102,363717,46847,5248,789,4483,5452,241,14.5399
2118,2024-02-15,Instagram,Post,NewSeason,4064392,365420,18656,2772,1637,1479,5661,180,6.3119
2119,2024-01-19,TikTok,Image,NewSeason,625510,293733,36223,4576,1484,2697,4562,377,14.395
2120,2024-05-13,Instagram,Story,FanEngagement,2285397,377603,46860,5101,2011,3759,6867,203,14.2933
2121,2024-01-02,Instagram,Reel,FanEngagement,434282,150451,3230,280,273,68,4784,457,2.5144
2122,2024-05-21,Facebook,Video,Merchandise,164140,400056,20932,3945,1550,731,6281,276,6.6058
2123,2024-07-14,Instagram,Image,Merchandise,3312227,404148,16505,3151,1251,723,14558,420,5.1731
2124,2024-12-16,YouTube,Post,FanEngagement,2347915,330432,48366,7814,3356,3550,3592,200,18.0176
2125,2024-12-23,Facebook,Image,Merchandise,2844897,48470,7086,760,512,644,1185,104,17.2437
2126,2024-03-08,Twitter,Story,FanEngagement,1688455,30094,4250,598,221,197,344,464,16.8439
2127,2024-09-06,YouTube,Video,FanEngagement,367115,266074,30220,4254,1615,3532,13772,21,13.5635
2128,2024-02-17,Instagram,Post,Merchandise,4546990,440927,50254,7734,4508,2422,11272,47,14.1738
2129,2024-07-12,Twitter,Image,FanEngagement,851041,51461,3272,298,132,80,1101,204,7.1938
2130,2024-02-27,Twitter,Image,Summer2024,4992829,345036,24989,2356,1272,2208,27307,75,8.2939
2131,2024-11-03,Instagram,Story,NBA_Playoffs,3955864,356530,7455,906,257,679,10959,371,2.4172
2132,2024-11-23,Instagram,Post,NBA_Playoffs,1659924,42905,3333,198,150,91,2283,173,8.5794
2133,2024-08-03,Twitter,Post,NewSeason,4086172,422478,29731,3306,2632,1129,13886,388,8.4428
2134,2024-07-05,YouTube,Reel,Summer2024,1956904,8135,308,33,23,15,155,248,4.4745
2135,2024-04-20,YouTube,Reel,Summer2024,3266974,272023,19631,1955,1632,1164,3511,202,8.5353
2136,2024-07-08,Twitter,Reel,Summer2024,379239,68772,7910,1448,141,659,1968,4,13.8123
2137,2024-03-02,YouTube,Post,Merchandise,101846,451668,21737,1229,448,793,29983,121,5.1839
